review_id,review_text,sentiment_label,sentiment_score,identified_themes,bank,date
1707,"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",positive,0.9982413053512573,['Transaction Performance'],Dashen Bank,2025-04-21
1708,what an App,positive,0.9938238859176636,['Other'],Dashen Bank,2025-04-21
1709,The new e-commerce feature is incredibly amazing and user friendly.,positive,0.9998598098754883,"['User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1710,"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",positive,0.9974797368049622,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1711,"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",positive,0.9997472167015076,"['Account Access Issues', 'User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1712,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",positive,0.9998795986175537,"['Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1713,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",positive,0.9998557567596436,"['Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1714,"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",positive,0.9997962117195129,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']",Dashen Bank,2025-04-21
1715,"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",positive,0.8947896361351013,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1716,the chat banking and unique and only app that alow money request!!,negative,-0.9822685718536377,['Other'],Dashen Bank,2025-04-21
1717,Better and inclusive app!,positive,0.999285876750946,['Other'],Dashen Bank,2025-04-21
1718,Amazing Application,positive,0.9998698234558105,['User Interface & Experience'],Dashen Bank,2025-04-21
1719,It keep my time to pay my bills and I generate my satment easily,positive,0.996675968170166,['Other'],Dashen Bank,2025-04-21
1720,"It's an amazing app that is up-to-date with the times, wow wow",positive,0.9998683929443359,['User Interface & Experience'],Dashen Bank,2025-04-21
1721,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,positive,0.9993858337402344,['Feature Requests'],Dashen Bank,2025-04-21
1722,"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",positive,0.9997283816337585,['User Interface & Experience'],Dashen Bank,2025-04-21
1723,"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",positive,0.9997382760047913,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank,2025-04-21
1724,"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",positive,0.9996484518051147,"['Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1725,"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",positive,0.9998247027397156,"['User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1726,"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",positive,0.9998260140419006,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1727,Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,positive,0.9817668795585632,['User Interface & Experience'],Dashen Bank,2025-04-21
1728,"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",positive,0.9943593144416809,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank,2025-04-21
1729,it's a hestorical app. in the bank industry.,negative,-0.9915915727615356,['Other'],Dashen Bank,2025-04-21
1730,"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",positive,0.9996839761734009,"['Transaction Performance', 'Customer Support']",Dashen Bank,2025-04-21
1731,"easy &,simple to use",positive,0.9968307614326477,['User Interface & Experience'],Dashen Bank,2025-04-21
1732,"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",positive,0.9998811483383179,['Transaction Performance'],Dashen Bank,2025-04-21
1733,"All in one, that is it 👌",positive,0.8945449590682983,['Other'],Dashen Bank,2025-04-21
1734,", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",positive,0.9995104074478149,['User Interface & Experience'],Dashen Bank,2025-04-21
1735,very easy and flexible app.,positive,0.9997106194496155,['User Interface & Experience'],Dashen Bank,2025-04-21
1736,"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",positive,0.9998281002044678,"['User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1737,dashen super app is simple faster and reliable.,positive,0.999518632888794,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank,2025-04-21
1738,"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",positive,0.999748170375824,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support']",Dashen Bank,2025-04-21
1739,"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",positive,0.9995062351226807,"['User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1740,this app is the most simply to use and secure safe i love it to use for any bank transaction,positive,0.9964408278465271,['Other'],Dashen Bank,2025-04-21
1741,"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",positive,0.9997468590736389,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank,2025-04-21
1742,An app with High performance and advanced features!,positive,0.9995831847190857,['Feature Requests'],Dashen Bank,2025-04-21
1743,"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",positive,0.9997954964637756,"['User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1744,"Good actually , but it have to WORK when developer option is on 🙏",negative,-0.9746389389038086,"['User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1745,"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",positive,0.9981800317764282,['Account Access Issues'],Dashen Bank,2025-04-21
1746,I appreciate that Dashen Bank takes lifestyle services into account.,positive,0.9980393052101135,"['Account Access Issues', 'Customer Support']",Dashen Bank,2025-04-21
1747,keep it up!,positive,0.9998477697372437,['Other'],Dashen Bank,2025-04-21
1748,amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,positive,0.9998038411140442,['User Interface & Experience'],Dashen Bank,2025-04-21
1749,very comfortable app keep it,positive,0.999691367149353,['Other'],Dashen Bank,2025-04-21
1750,it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,positive,0.999531626701355,"['User Interface & Experience', 'Customer Support']",Dashen Bank,2025-04-21
1751,"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",negative,-0.9068743586540222,"['Account Access Issues', 'User Interface & Experience', 'Feature Requests']",Dashen Bank,2025-04-21
1752,easiness to use with fast response time,negative,-0.9647259712219238,"['Transaction Performance', 'Customer Support']",Dashen Bank,2025-04-21
1753,"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",positive,0.9992745518684387,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1754,"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",positive,0.9990044236183167,"['Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
1755,"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",positive,0.9998193383216858,"['User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank,2025-04-21
